time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,2.6539068092337064,-5.543178379031463,23.026214571686467,5.970926334989969,6.047976120689626,0.0,3.0205096448447812,-5.304203652282582,4.934895473404594,-0.13336344168657416,-0.08150252011265939,0.0,462.71445149618677,462.96281178633296,462.962075817727,464.3023946024982
3.780000000000003,2.838968944500673,-5.86695068343538,23.319999994312283,5.962933538242645,6.0430437737191305,0.0,3.148503095066225,-5.488899589566826,4.857316914289322,-0.13291495766807088,-0.08364981601469113,0.0,439.2127147837534,439.0289664181041,440.026488708948,440.0470963135405
3.840000000000003,3.0308677068603775,-6.200789700997992,23.605533533081235,5.9551434824737655,6.038405317282336,0.0,3.248473381671814,-5.63986498549026,4.660577370929853,-0.12429782727455456,-0.0669531321934205,0.0,396.62687415935636,398.15219319286547,397.6554455036155,398.4266328689135
3.900000000000003,3.230959756255796,-6.5465966947911,23.887324936188346,5.947380522187807,6.034724327457887,0.0,3.4212734273316245,-5.887569500919705,4.730811612991351,-0.14221484475455134,-0.052008831089413336,0.0,489.58552490636794,490.69403809217897,489.85911717062606,488.510766580144
3.960000000000003,3.439950690365822,-6.9054753369135895,24.16756037945093,5.93873414952289,6.0313863593835,0.0,3.545230509186197,-6.075840526996709,4.60989004978393,-0.14818079706538043,-0.06409468665639291,0.0,429.991656736066,428.964018065004,429.7243497970158,429.19795495605314
4.020000000000002,3.6571140023362267,-7.276738904560874,24.443010991145854,5.929794714107665,6.028786605974336,0.0,3.693556841312643,-6.300342888240995,4.570692464556645,-0.15065933133023462,-0.018860028476875186,0.0,458.6461482113294,462.2242188583167,457.813244681078,457.59579077857705
4.080000000000001,3.883162163008147,-7.661624152599005,24.715891360235847,5.92051086642474,6.028338450711676,0.0,3.8411737493007587,-6.529941978189435,4.524262340534098,-0.1644457537244066,0.008893615399926417,0.0,458.5042490992946,460.70457606269446,459.12361640885194,458.0061841695726
4.14,4.118249196985011,-8.060768756116046,24.98661220536784,5.910373559606157,6.028645520426876,0.0,3.9946863389501552,-6.775694938885778,4.4984871353386735,-0.1799666797367498,-0.0037707714041885143,0.0,468.55649958257493,467.57056045429294,469.41963945080914,468.18736546714564
4.199999999999998,4.360937402063059,-8.47266479506086,25.250023947456437,5.899858093781074,6.029312799763478,0.0,4.094891284949335,-6.95521335747791,4.281868307627589,-0.16720886690205186,0.030892789347950016,0.0,401.1857088159642,404.32191319041607,403.0099271279393,404.12869477021286
4.259999999999997,4.6107853241096475,-8.897229562869398,25.504592276061278,5.889984474581418,6.0312538681421834,0.0,4.23293931033451,-7.197838416848868,4.202755525289292,-0.15973550025732414,0.03511849238973344,0.0,453.0268898445356,453.3670048001643,453.70212308285153,454.27667337411765
4.319999999999996,4.868409188792296,-9.335906619710533,25.752714456358323,5.88048902656584,6.03332241007824,0.0,4.3541809513936585,-7.425680910516708,4.067356399201028,-0.1554576629349325,0.03315837528781572,0.0,436.0814757515153,435.91818062329213,435.8561333156947,436.18933219758094
4.379999999999995,5.133388926612826,-9.788679121908576,25.993126046122672,5.871126552541504,6.034932386485908,0.0,4.478110883440009,-7.667665245598326,3.94557425563701,-0.15723310698098708,0.009532713795042128,0.0,443.1293534211517,441.1825211194168,442.8664800429523,442.6972321361144
4.439999999999993,5.406822602490522,-10.257879610440007,26.2299836701223,5.8618572126045425,6.035504080456718,0.0,4.635823737169803,-7.973071635610015,3.9478641523197617,-0.14950506521928827,0.009519269392642027,0.0,487.3277779654449,487.3266401082429,485.9189606897778,486.4777646698713
4.499999999999992,5.689130123131519,-10.744763217892592,26.464867250115216,5.85241928284589,6.035846087494283,0.0,4.774031758197327,-8.257191956822604,3.8801996239259324,-0.18126281383750575,-0.0033102600106659965,0.0,467.6287336749779,466.6279011351707,469.0784104714209,466.58188391944293
4.559999999999991,5.978408085431904,-11.24679546874966,26.690918172946333,5.841675513904889,6.035477249393171,0.0,4.868505610828844,-8.478343935930296,3.654414206179981,-0.17499636176556188,-0.012529937854205902,0.0,413.8195847181654,413.007011286743,413.59802245625366,414.1161848592549
4.6199999999999894,6.2738396493532065,-11.763165855149474,26.905102479731724,5.830964743043626,6.03490800452942,0.0,4.979059340808798,-8.735032893484098,3.4841220941883257,-0.18666967064117995,-0.004007587269611226,0.0,435.32221459354827,436.0351224857558,436.4677785839495,435.4605007599798
4.679999999999988,6.575981280143235,-12.2953429895389,27.109269589849077,5.819838024594315,6.0350321598911165,0.0,5.0920895714892636,-9.005253375435608,3.3203343971335664,-0.18310611675486868,0.012069680929248372,0.0,440.6272227103574,441.95476609371235,439.906960660871,440.1683066688866
4.739999999999987,6.884686876796487,-12.843657055187155,27.302805335357608,5.808363124262673,6.036080855279048,0.0,5.197820705893101,-9.272998711712821,3.129876750343617,-0.21715858951128647,0.026547994620481467,0.0,432.6227512509654,433.84048250884246,435.29711047394744,432.3989719724506
4.799999999999986,7.199530831164646,-13.40800575722856,27.484196237843843,5.794992672196415,6.037493916205641,0.0,5.296669347187174,-9.539837853196657,2.915451464324521,-0.23769323898752429,0.01675933746258911,0.0,427.95344750410726,427.11921422755455,427.7222520070943,425.917014302214
4.859999999999984,7.520489681883686,-13.989072553161668,27.653360961891245,5.7808865537387994,6.03868051087445,0.0,5.401600173726229,-9.830236775013267,2.7219360149484757,-0.2303754845715293,0.025214802018277426,0.0,436.9318554199427,437.6364392916507,438.5225766170719,439.0743252370205
4.919999999999983,7.847485615271698,-14.587447311479677,27.809978551989637,5.767302648840911,6.040372522002103,0.0,5.497916975060179,-10.116821112700851,2.497373932098867,-0.21945259502765985,0.03358607967684378,0.0,428.82144963233037,429.5324723263307,430.17144536970153,431.0429294328489
4.979999999999982,8.180911933192268,-15.204720039547011,27.955409317098532,5.75369386396622,6.043055420090578,0.0,5.615676038544717,-10.460010113361953,2.3483135378364532,-0.24855338732845525,0.06079720263190496,0.0,460.1299928165752,462.2808800664577,462.9521162378093,460.6056538011791
5.0399999999999805,8.521230070407244,-15.84272688508565,28.09134616438393,5.739667746607722,6.047019091590576,0.0,5.727526726431146,-10.808017131919845,2.1808461123248466,-0.21412379357918082,0.07492198588949708,0.0,458.1936191280055,459.3186054670059,459.6429228972655,462.3105865374253
